Ano base,UF,Classe Substância,Substância Mineral,Unidade de Medida - Produção,Unidade de Medida - Contido,Indicação Contido,Unidade de Medida - Venda,Unidade de Medida - Consumo/Utilização na Usina,Unidade de Medida - Transferência para Transformação / Utilização / Consumo,Quantidade Produção,Quantidade Contido,Quantidade Venda,Valor Venda (R$),Quantidade Consumo/Utilização na Usina,Valor Consumo / Utilização na Usina (R$),Quantidade Transferência para Transformação / Utilização / Consumo,Valor Transferência para Transformação / Utilização / Consumo (R$)
2020.0,PA,Metálicos,Estanho,kg,kg,Sn,kg,kg,kg,"2903718,6800000002","1976203,470000000000000","2903718,6800000002","96574382,159999996",0,0,0,0
2020.0,PA,Metálicos,Ferro,t,t,Fe,t,t,t,"192263146,19999999","124863939,940000000000000","185954868,88","74889066988,399994",0,0,"5774185,7000000002","484579153,54999995"
2020.0,PA,Metálicos,Manganês,t,t,Mn,t,t,t,"1305118,6299999999","556202,760000000000000","2159014,8599999999","1359768952,4200001",0,0,0,0
2020.0,PA,Metálicos,Níquel,t,t,Ni,t,t,t,"58791,900000000001","15426,990000000000000","60231,25","1114953595,76",0,0,0,0
2020.0,PA,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"11811,498690000002","11589,542210000000000","11820,347960000003","3162419986,7600012","587,37380000000007","148665745,16","587,37380000000007","148665745,16"
2020.0,PA,Metálicos,Prata,kg,kg,Ag,kg,kg,kg,"647,37256000000002","18,558680000000000","647,37256000000002","2336934,29",0,0,0,0
2020.0,PA,Não-Metálicos,Areia,t,-,,t,t,t,"185,74000000000001",",000000000000000","185,74000000000001","14308,51",0,0,0,0
2020.0,PA,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"161889,45000000001",",000000000000000","161889,45000000001","6784570,2000000002",0,0,"153,34999999999999","62660,339999999997"
2020.0,PA,Não-Metálicos,Argilas,t,-,,t,t,t,"28236,75",",000000000000000","11676,809999999999","529584,45999999996","16559,939999999999",235749,0,0
2020.0,PA,Não-Metálicos,Calcário,t,-,,t,t,t,"2189865,4100000001",",000000000000000","723573,12999999989","46689532,060000002",0,0,"1466292,28","37505500,609999999"
2020.0,PA,Não-Metálicos,Caulim,t,-,,t,t,t,873384,",000000000000000",872288,484195355,0,0,0,0
2020.0,PA,Não-Metálicos,Fosfato,t,t,P2O5,t,t,t,"82168,970000000001","21640,000000000000000","71148,399999999994","56005215,200000003",0,0,0,0
2020.0,PA,Não-Metálicos,Gipsita,t,-,,t,t,t,0,",000000000000000",0,0,0,0,0,0
2020.0,PA,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"2273738,0600000001",",000000000000000","2280799,8799999999","130828252,47",0,0,0,0
2020.0,PB,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"2,2000000000000002","2,100000000000000",0,0,0,0,0,0
2020.0,PB,Metálicos,Titânio,t,t,TiO2,t,t,t,"106124,12000000001","58811,080000000000000","45549,629999999997","72652973,599999994",0,0,"56296,080000000002","40174571,57"
2020.0,PB,Metálicos,Zircônio,t,t,ZrSiO4,t,t,t,10768,"6999,200000000000000","12205,5","106674511,98",0,0,0,0
2020.0,PB,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"168789,97",",000000000000000",1511,45220,0,0,"253504,03","6060601,7000000002"
2020.0,PB,Não-Metálicos,Argilas,t,-,,t,t,t,"344684,03999999998",",000000000000000","279801,21999999997","167386920,66999999",0,0,"39998,059999999998","418459,65000000002"
2020.0,PB,Não-Metálicos,Calcário,t,-,,t,t,t,"3313207,6400000006",",000000000000000","1770692,1599999999","24682256,120000001",0,0,"1534190,3500000001","26452778,75"
2020.0,PB,Não-Metálicos,Caulim,t,-,,t,t,t,"1611,5",",000000000000000","1511,5","196688,39999999999",0,0,0,0
2020.0,PB,Não-Metálicos,Cianita e outros minerais refratários,t,-,,t,t,t,"941,19000000000005",",000000000000000","896,5","1640441,6000000001",0,0,0,0
2020.0,PB,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",t,-,,t,t,t,2640,",000000000000000","2534,3200000000002","195628,39999999999",0,0,0,0
2020.0,PB,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"1062674,46",",000000000000000","4604600,8899999997","32238180,939999998",0,0,0,0
2020.0,PB,Não-Metálicos,Rochas Ornamentais,t,-,,t,t,t,"5683,4799999999996",",000000000000000","5564,7200000000003","8145738,8399999999",0,0,0,0
2020.0,PE,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"1,1590199999999999","1,159020000000000","1,1590199999999999","204016,41",0,0,0,0
2020.0,PE,Não-Metálicos,Areia,t,-,,t,t,t,"66849,709999999992",",000000000000000",0,0,0,0,"31848,310000000001","2816467,52"
2020.0,PE,Não-Metálicos,Argilas,t,-,,t,t,t,"42875,019999999997",",000000000000000",0,0,0,0,"42875,019999999997","191507,73999999999"
2020.0,PE,Não-Metálicos,Calcário,t,-,,t,t,t,"34721,699999999997",",000000000000000",11434,171510,0,0,"23287,700000000001","228217,5"
2020.0,PE,Não-Metálicos,Dolomito e Magnesita,t,-,,t,t,t,"122,43000000000001",",000000000000000","122,43000000000001","18621,84",0,0,0,0
2020.0,PE,Não-Metálicos,Gipsita,t,-,,t,t,t,"1177928,4299999999",",000000000000000","1085786,6200000001","54215462,56000001",0,0,"139347,25","14572376,189999999"
2020.0,PE,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"4148194,6499999994",",000000000000000","3969394,899999999","123925720,04999998",0,0,"97,370000000000005","3419,2600000000002"
2020.0,PE,Não-Metálicos,Vermiculita e Perlita,t,t,,t,t,t,"5094,04","4109,730000000000000","1949,1500000000001","4168143,6400000001",0,0,0,0
2020.0,PI,Não-Metálicos,Argilas,t,-,,t,t,t,"23793,950000000001",",000000000000000","13140,950000000001","1619000,4199999999",0,0,"10285,700000000001","161183,14000000001"
2020.0,PI,Não-Metálicos,Calcário,t,-,,t,t,t,"391307,04859999998",",000000000000000","391307,04859999998","23234345,4428",0,0,0,0
2020.0,PI,Não-Metálicos,Dolomito e Magnesita,t,-,,t,t,t,"601724,45140000002",",000000000000000","601724,45140000002","42458836,9472",0,0,0,0
2020.0,PI,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"1085404,4300000002",",000000000000000","945943,28000000003","41017046,369999997","166,72999999999999","9170,5",0,0
2020.0,PI,Não-Metálicos,Rochas Ornamentais,t,-,,t,t,t,"1159,72",",000000000000000","3306,2399999999998","1635681,1899999999",0,0,0,0
2020.0,PI,Não-Metálicos,Saibro,t,-,,t,t,t,"1297,5",",000000000000000","1297,5",72180,0,0,0,0
2020.0,PR,Energéticos,Carvão Mineral,t,-,,t,t,t,"97297,820000000007",",000000000000000","97297,820000000007","35200223,019999996",0,0,0,0
2020.0,PR,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"280,17235999999997","280,144340000000000","266,45699999999999","77265184,650000006",0,0,0,0
2020.0,PR,Metálicos,Prata,kg,kg,Ag,kg,kg,kg,"21,459630000000001","21,438170000000000",0,0,0,0,0,0
2020.0,PR,Não-Metálicos,Areia,t,-,,t,t,t,"2291310,4900000002",",000000000000000","2241479,75","39150140,82",0,0,"22180,040000000001","79182,740000000005"
2020.0,PR,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"663,39999999999998",",000000000000000","663,39999999999998","8094,3999999999996",0,0,0,0
2020.0,PR,Não-Metálicos,Argilas,t,-,,t,t,t,"212297,54999999999",",000000000000000","91280,369999999995","12570501,109999999","120984,07000000001","1547156,03",0,0
2020.0,PR,Não-Metálicos,Calcário,t,-,,t,t,t,"12374217,919600001",",000000000000000","3151376,4832000001","103145087,76840001","4531281,1800000006","51886372,859999999","4679363,3064000001","78327899,464399993"
2020.0,PR,Não-Metálicos,Caulim,t,-,,t,t,t,"445,52999999999997",",000000000000000","445,52999999999997",81938,0,0,0,0
2020.0,PR,Não-Metálicos,Dolomito e Magnesita,t,-,,t,t,t,"589623,40000000002",",000000000000000","628154,81000000006","8961492,8499999996",0,0,0,0
2020.0,PR,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",t,-,,t,t,t,142828,",000000000000000",34405,2511565,0,0,"109652,17999999999","4397052,2199999997"
2020.0,PR,Não-Metálicos,Fluorita e Criolita,t,t,,t,t,t,"24730,079999999998","20710,150000000000000","25429,360000000004","25311742,300000001",0,0,0,0
2020.0,PR,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"20212397,900399998",",000000000000000","18189540,796799991","505177626,61159986","680433,2300000001","11265629,76","605741,55359999998","11128412,035599999"
2020.0,PR,Não-Metálicos,Rochas Ornamentais,t,-,,t,t,t,"11154,379999999999",",000000000000000","9777,8999999999996","1523142,4000000001",0,0,"1480,48","1262461,48"
2020.0,PR,Não-Metálicos,Rochas Ornamentais - Outras,t,-,,t,t,t,"9679,5",",000000000000000",0,0,"5604,75",95000,0,0
2020.0,PR,Não-Metálicos,Saibro,t,-,,t,t,t,"40986,339999999997",",000000000000000","33717,639999999999","590245,39000000001",0,0,0,0
2020.0,PR,Não-Metálicos,Talco e outras Cargas Minerais,t,-,,t,t,t,"118083,47",",000000000000000","27091,630000000001","6038959,5599999996","90738,029999999999","1160367,03",0,0
2020.0,RJ,Metálicos,Monazita e Terras-Raras,t,t,ETR,t,t,t,708,"708,000000000000000",708,"3522659,3599999999",0,0,0,0
2020.0,RJ,Metálicos,Titânio,t,t,TiO2,t,t,t,3035,"3035,000000000000000",3035,"2912318,5800000001",0,0,0,0
2020.0,RJ,Metálicos,Zircônio,t,t,ZrSiO4,t,t,t,226,"226,000000000000000",226,"1025144,47",0,0,0,0
2020.0,RJ,Não-Metálicos,Areia,t,-,,t,t,t,"197756,64000000001",",000000000000000","197756,64000000001","4233204,8300000001",0,0,0,0
2020.0,RJ,Não-Metálicos,Argilas,t,-,,t,t,t,"45852,440000000002",",000000000000000","11226,9",263520,0,0,"34625,540000000001","235748,23999999999"
2020.0,RJ,Não-Metálicos,Calcário,t,-,,t,t,t,"1724271,96",",000000000000000","104993,68000000001","11048839,09",0,0,"1619278,28","21420785,699999999"
2020.0,RJ,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",t,-,,t,t,t,5000,",000000000000000","834,67999999999995","74538,410000000003",0,0,0,0
2020.0,RJ,Não-Metálicos,Fluorita e Criolita,t,t,,t,t,t,0,",000000000000000","1081,97","151922,23999999999",0,0,0,0
2020.0,RJ,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"12599061,190000001",",000000000000000","12266696,689999999","378263131,75",0,0,"87362,580000000002","2162292,0099999998"
2020.0,RJ,Não-Metálicos,Rochas Ornamentais - Outras,t,-,,t,t,t,"10999,940000000001",",000000000000000","10999,940000000001","384998,27000000002",0,0,"10999,940000000001","384998,27000000002"
2020.0,RN,Gemas e Diamantes,Gemas,kg,kg,,kg,kg,kg,"92,965000000000003","66,564000000000000","65,590119999999999","17065719,199999999","3,0000000000000001E-5","29636,369999999999",0,0
2020.0,RN,Metálicos,Ferro,t,t,Fe,t,t,t,0,",000000000000000","33369,599999999999","1812097,8300000001",0,0,0,0
2020.0,RN,Metálicos,Tungstênio,t,t,WO3,t,t,t,"370,52999999999997","262,470000000000000","392,29000000000002","22668479,73",0,0,0,0
2020.0,RN,Não-Metálicos,Areias Industriais,t,-,,t,t,t,639,",000000000000000",639,"202216,22",0,0,0,0
2020.0,RN,Não-Metálicos,Argilas,t,-,,t,t,t,"29836,799999999999",",000000000000000",0,0,"4221,1700000000001","2954,8200000000002",0,0
2020.0,RN,Não-Metálicos,Calcário,t,-,,t,t,t,"2661020,8100000001",",000000000000000","9739,9099999999999","1076876,5700000001",2337523,"35592453,990000002",0,0
2020.0,RN,Não-Metálicos,Dolomito e Magnesita,t,-,,t,t,t,"38017,220000000001",",000000000000000","38017,220000000001","4065989,6099999999",0,0,0,0
2020.0,RN,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",t,-,,t,t,t,7667,",000000000000000","7531,8299999999999","1935323,3699999999",0,0,0,0
2020.0,RN,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"1037135,1000000001",",000000000000000","1008238,5600000001","44499955,369999997","2412,48","39082,18",0,0
2020.0,RN,Não-Metálicos,Rochas Ornamentais,t,-,,t,t,t,"9430,2399999999998",",000000000000000","9430,2399999999998","34067575,489999995",0,0,0,0
2020.0,RN,Não-Metálicos,Talco e outras Cargas Minerais,t,-,,t,t,t,15038,",000000000000000",15038,"3620254,5",0,0,0,0
2020.0,RO,Metálicos,Chumbo,t,t,Pb,t,t,t,2539,"50,780000000000000","1970,95","10496229,890000001",0,0,0,0
2020.0,RO,Metálicos,Estanho,kg,kg,Sn,kg,kg,kg,"12543693,880000001","8006807,900000000000000","11680748,880000001","531125958,0399999",0,0,1103718,"37132759,920000002"
2020.0,RO,Metálicos,Manganês,t,t,Mn,t,t,t,0,",000000000000000",1918,"1228089,2",0,0,0,0
2020.0,RO,Metálicos,Nióbio,t,t,Nb2O5,t,t,t,"322,97049999999996","196,034584000000000","322,14999999999998","19439149,287500001",0,0,0,0
2020.0,RO,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"1319,46378","1319,463780000000000","1319,4637700000001","331497957,36000007",0,0,"1,0000000000000001E-5",0
2020.0,RO,Metálicos,Tântalo,t,t,Ta2O5,t,t,t,"2,8495000000000004","1,345576000000000","2,4500000000000002","116171,8625",0,0,0,0
2020.0,RO,Metálicos,Titânio,t,t,TiO2,t,t,t,"8,8900000000000006","1,660000000000000",106,"105175,89999999999",0,0,0,0
2020.0,RO,Metálicos,Zinco,t,t,Zn,t,t,t,12031,"1323,000000000000000","11256,98","39001512,189999998",0,0,0,0
2020.0,RO,Não-Metálicos,Areia,t,-,,t,t,t,"38517,489999999998",",000000000000000","32899,790000000001","1784977,05",0,0,0,0
2020.0,RO,Não-Metálicos,Calcário,t,-,,t,t,t,150876,",000000000000000",150976,"8808186,4399999995",0,0,0,0
2020.0,RO,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"806302,55000000005",",000000000000000","696054,37","44410217,590000004","81272,089999999997","1848726,1499999999",0,0
2020.0,RR,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"273151,03000000003",",000000000000000","273151,03000000003","11735150,93",0,0,0,0
2020.0,RS,Energéticos,Carvão Mineral,t,-,,t,t,t,"3617619,7600000002",",000000000000000","3641723,1300000004","441674189,69",0,0,0,0
2020.0,RS,Não-Metálicos,Areia,t,-,,t,t,t,"5627,8199999999997",",000000000000000","6430,3899999999994",243014,0,0,0,0
2020.0,RS,Não-Metálicos,Argilas,t,-,,t,t,t,"3289,6900000000001",",000000000000000","3289,6900000000001",809548,0,0,0,0
2020.0,RS,Não-Metálicos,Calcário,t,-,,t,t,t,"3020200,5899999999",",000000000000000","2888634,0599999996","185374156,17000002",8474,"83569,529999999999","112880,13","2547777,98"
2020.0,RS,Não-Metálicos,Caulim,t,-,,t,t,t,"97892,949999999997",",000000000000000","100382,67","9450529,8599999994",0,0,0,0
2020.0,RS,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"19858418,069999989",",000000000000000","16926573,720000006","451317319,97000009","586177,80000000005","5601596,1399999997","2427931,7000000002","44062423,470000006"
2020.0,RS,Não-Metálicos,Rochas Ornamentais - Outras,t,-,,t,t,t,"17120,779999999999",",000000000000000","17120,779999999999",452858,"10999,26",244000,"10999,26",244000
2020.0,RS,Não-Metálicos,Saibro,t,-,,t,t,t,128160,",000000000000000",0,0,0,0,128160,118800
2020.0,SC,Energéticos,Carvão Mineral,t,-,,t,t,t,"2180419,9399999999",",000000000000000","2180250,8700000001","575449379,33999991",0,0,0,0
2020.0,SC,Não-Metálicos,Areia,t,-,,t,t,t,"833908,98999999999",",000000000000000","808524,85999999987","25420125,230000004",0,0,0,0
2020.0,SC,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"1042448,46",",000000000000000","1036592,51","73282149,090000004",0,0,0,0
2020.0,SC,Não-Metálicos,Argilas,t,-,,t,t,t,"499061,94",",000000000000000",0,0,0,0,"499061,94","628607,93999999994"
2020.0,SC,Não-Metálicos,Calcário,t,-,,t,t,t,"2101900,5700000003",",000000000000000","499475,50000000006","22526409,050000001",0,0,"1602425,0700000001","22004008,289999999"
2020.0,SC,Não-Metálicos,Caulim,t,-,,t,t,t,28700,",000000000000000","25748,220000000001","6624555,8899999997",0,0,0,0
2020.0,SC,Não-Metálicos,Enxofre,t,t,S,t,t,t,2572,",000000000000000",2597,"732335,18000000005",0,0,0,0
2020.0,SC,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",t,-,,t,t,t,"170477,22999999998",",000000000000000","167171,38","29334323,539999999",0,0,0,0
2020.0,SC,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"23985807,709999993",",000000000000000","21335709,419999991","586715906,38000011","1673392,9400000002","31385628,590000007","1096916,5599999998","17421030,98"
2020.0,SC,Não-Metálicos,Rochas Ornamentais - Outras,t,-,,t,t,t,"29308,48",",000000000000000","28371,969999999998","432486,17999999999",0,0,0,0
2020.0,SC,Não-Metálicos,Saibro,t,-,,t,t,t,"382616,27999999997",",000000000000000","278452,01000000001","3697403,5","105296,39999999999","1463053,2",0,0
2020.0,SE,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"45134,18",",000000000000000","43821,43","6742154,8799999999",0,0,0,0
2020.0,SE,Não-Metálicos,Argilas,t,-,,t,t,t,"159128,73999999999",",000000000000000",0,0,0,0,"159128,73999999999","2203854,1099999999"
2020.0,SE,Não-Metálicos,Calcário,t,-,,t,t,t,"3409973,2799999998",",000000000000000","91746,270000000004","1874626,98",44852,"1361111,5800000001","3273375,0099999998","31243789,149999999"
2020.0,SE,Não-Metálicos,Potássio,t,t,K2O,t,t,t,"437864,53000000003","254837,160000000000000","412481,59000000003","523859504,24000001",0,0,0,0
2020.0,SE,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"1003158,47",",000000000000000","736622,57999999996","27314757,619999997",0,0,0,0
2020.0,SP,Energéticos,Turfa,t,-,,t,t,t,"9242,2600000000002",",000000000000000",870,35540,0,0,"14515,940000000001","362898,5"
2020.0,SP,Metálicos,Ferro,t,t,Fe,t,t,t,"263645,03000000003","198735,620000000000000","268466,89000000001","5877663,5599999996",0,0,0,0
2020.0,SP,Não-Metálicos,Areia,t,-,,t,t,t,"12661818,102738995",",000000000000000","12414733,616214996","336743406,01172107","2508,1999999999998","186516,14999999999",0,0
2020.0,SP,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"5030711,0672610002",",000000000000000","3889544,5837850003","228450328,43827903",0,0,"493028,92999999999","33999221,920000002"
2020.0,SP,Não-Metálicos,Argilas,t,-,,t,t,t,"1463185,96",",000000000000000","886387,15999999992","32800326,459999993",0,0,"598222,06000000006","8228001,2199999997"
2020.0,SP,Não-Metálicos,Calcário,t,-,,t,t,t,"10991293,549999999",",000000000000000","4883001,6699999999","240459394,96999997",0,0,"6026549,3899999997","126848230,17999999"
2020.0,SP,Não-Metálicos,Caulim,t,-,,t,t,t,"75956,380000000005",",000000000000000","75917,279999999999","34963235,140000001",0,0,"39,100000000000001","78192,320000000007"
2020.0,SP,Não-Metálicos,Dolomito e Magnesita,t,-,,t,t,t,"709676,97999999998",",000000000000000","683684,29999999993","84215252,539999992",0,0,0,0
2020.0,SP,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",t,-,,t,t,t,"2580,0799999999999",",000000000000000","2580,0799999999999","1272833,6000000001",0,0,0,0
2020.0,SP,Não-Metálicos,Fosfato,t,t,P2O5,t,t,t,"2739476,6399999997","1258773,210000000000000","1296600,3599999999","37646869,359999999","623818,53000000003","230324996,52000001",0,0
2020.0,SP,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"66616824,62000002",",000000000000000","59518803,219999999","1842240103,9800005","1065997,3","33183296,920000002","3795459,2199999997","127072338,03999999"
2020.0,SP,Não-Metálicos,Talco e outras Cargas Minerais,t,-,,t,t,t,"525696,70000000007",",000000000000000","509392,47000000009","41480268,719999999",0,0,0,0
2020.0,TO,Metálicos,Manganês,t,t,Mn,t,t,t,"73657,5","30100,000000000000000","33147,5",3015930,0,0,0,0
2020.0,TO,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"2,9979999999999998","2,998000000000000","1,75",356372,0,0,0,0
2020.0,TO,Não-Metálicos,Areia,t,-,,t,t,t,"87733,470000000001",",000000000000000","40003,270000000004","1105242,98",0,0,0,0
2020.0,TO,Não-Metálicos,Areias Industriais,t,-,,t,t,t,3446,",000000000000000","2901,4499999999998",77361,0,0,0,0
2020.0,TO,Não-Metálicos,Calcário,t,-,,t,t,t,5912979,",000000000000000","5177509,8600000003","256952883,98999998",0,0,"749066,01000000001","14588836,300000001"
2020.0,TO,Não-Metálicos,Dolomito e Magnesita,t,-,,t,t,t,"345572,41999999998",",000000000000000","345572,41999999998","18768288,300000001",0,0,0,0
2020.0,TO,Não-Metálicos,Fosfato,t,t,P2O5,t,t,t,"119046,16","11055,910000000000000","123800,28","16223246,280000001",0,0,0,0
2020.0,TO,Não-Metálicos,Minerais Industriais (Outros),t,-,,t,t,t,15,",000000000000000",15,1946250,0,0,0,0
2020.0,TO,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"732391,19999999995",",000000000000000","751724,55999999994","29732954,829999998","2880,6500000000001","154374,57000000001",0,0
2021.0,AL,Metálicos,Cobre,t,t,Cu,t,t,t,"15860,51","3195,360000000000000","9424,0699999999997","104392865,70999999",0,0,0,0
2021.0,AL,Não-Metálicos,Calcário,t,-,,t,t,t,"750644,28999999992",",000000000000000","220181,73000000001","28219687,710000001",0,0,"540138,93999999994","10680968,9"
2021.0,AL,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"1950872,5900000001",",000000000000000",1643522,"66647955,619999997",437,3910,0,0
2021.0,AL,Não-Metálicos,Talco e outras Cargas Minerais,t,-,,t,t,t,7719,",000000000000000","6757,4399999999996","1571096,05",0,0,0,0
2021.0,AM,Metálicos,Estanho,kg,kg,Sn,kg,kg,kg,"14734,959999999999","6933,900000000000000",0,0,0,0,"14832,299999999999","375158502,83999997"
